network with nodes 84504, edges 178238, n_valid_edges 177830, avg_distance 2.06769, avg_speed_min 32.3529, avg_speed_max 57.8757, avg_abs_grade 0.690349
id,lat,lon,ele,label
71315,39.8621,-79.057,587.65,US219@PA653
71316,39.8691,-79.0547,608.36,US219@+X10
71317,39.8744,-79.0352,623.5,US219@+X11
71318,39.8939,-79.0211,615.53,US219@+X12
71319,39.9031,-78.9989,612.3,US219@OldRd
71320,39.9028,-78.9907,654.95,US219@BufCreRd
71321,39.9212,-78.9611,718.07,US219@MainSt_Ber
71322,39.9251,-78.9618,704.41,US219@ShaLn
71323,39.9296,-78.9737,663.51,US219@MudPk
71324,39.9565,-79.0017,766.69,US219@CinRd
71325,39.9835,-79.0418,697.39,US219@BerPlaRd
71326,40.0107,-79.0334,708.11,US219@+X13
71327,40.0279,-79.0481,675.43,US219@PA281
71328,40.0569,-79.0611,679.85,US219@219AccRd
71329,40.1226,-79.0138,599.85,US219@+X14
71330,40.2046,-78.9744,547.16,US219@PA601
71331,40.2198,-78.9364,519.04,US219@PA403
71332,40.2736,-78.859,607.49,US219@PA56_E
71333,40.2804,-78.848,657.53,US219@PA756
71334,40.2947,-78.8412,631.18,US219@PA56_W
71335,40.3019,-78.8333,668.19,US219@GalDr
71336,40.3164,-78.8086,615.66,US219@+X15
71337,40.3319,-78.8029,547.65,US219@+X16
71338,40.3445,-78.7806,490.75,US219@PA869
71339,40.3574,-78.767,548.98,US219@+X17
71340,40.3702,-78.7711,478.45,US219@PA53
71341,40.3794,-78.7627,519.6,US219@+X18
71342,40.4641,-78.7641,644.07,US219@US22
71343,40.4897,-78.7485,606.22,US219@US422
71344,40.5154,-78.7352,607.62,US219@+X18A
71345,40.5396,-78.7378,623.56,US219@+X19
71346,40.5542,-78.7169,599.72,US219@PlaRd
71347,40.5812,-78.7198,637.46,US219@PA553
71348,40.5827,-78.7147,632.28,US219@BriRd
71349,40.6028,-78.7091,661.48,US219@CarSt
71350,40.6109,-78.7079,657.04,US219@SunRd
71351,40.6229,-78.7216,577.08,US219@StJoesRd
71352,40.6388,-78.7492,469.76,US219@NumNineRd
71353,40.6394,-78.7677,452.2,US219@14thSt
71354,40.6458,-78.7768,449.15,US219@PA271
71355,40.6598,-78.7836,447.98,US219@+X20
71356,40.6626,-78.7804,445.53,US219@PhilAve_S
71357,40.6671,-78.7857,445.66,US219@DelSt
71358,40.6691,-78.7866,443.08,US219@LauSt
71359,40.6708,-78.7945,449.6,US219@SycSt
71360,40.6779,-78.8056,437.98,US219@MarySt
71361,40.6844,-78.8081,434.89,US219@GreRd
71362,40.6904,-78.8019,426.36,US219@+X21
71363,40.7071,-78.8013,424.15,US219@PA240
71364,40.7263,-78.804,414.64,US219@PA580
71365,40.7374,-78.7932,420.12,US219@SylRd
71366,40.7711,-78.7787,408.78,US219@RagRd
71367,40.8141,-78.786,401.98,US219@1stSt
71368,40.8366,-78.79,400.61,US219@PA286
71369,40.8392,-78.7824,410.66,US219@+X22
71370,40.8492,-78.786,401.58,US219@BaiLn
71371,40.8531,-78.7767,399.61,US219@FireTowRd
71372,40.8722,-78.7721,400.06,US219@+X23
71373,40.8734,-78.7642,418.02,US219@+X24
71374,40.8785,-78.7675,415.38,US219@+X25
71375,40.8819,-78.7632,394.11,US219@PA36_N
71376,40.8814,-78.7593,395.58,US219@+X26
71377,40.8872,-78.7528,393.57,US219@NewRd
71378,40.886,-78.7464,390.64,US219@BracRd
71379,40.8786,-78.7419,390.55,US219@+X27
71380,40.8792,-78.7323,394.59,US219@PA36_S
71381,40.8866,-78.7328,394.87,US219@+X28
71382,40.899,-78.7076,394.21,US219@+X29
71383,40.8956,-78.6876,392.12,US219@+X30
71384,40.9125,-78.6662,378.33,US219@CurRunRd
71385,40.9104,-78.6588,398.69,US219@+X31
71386,40.9175,-78.653,382.16,US219@PA969
71387,40.9405,-78.6398,450.04,US219@+X32
71388,40.9523,-78.6113,473.53,US219@+X33
71389,40.9643,-78.6094,469.62,US219@PA729/879
71390,40.9669,-78.6167,480.47,US219@WestSt
71391,40.9933,-78.6291,562.77,US219@BilRocRd
71392,41.0211,-78.6457,606.36,US219@GrePk
71393,41.0359,-78.6969,622.39,US219@SchOrcRd
71394,41.0539,-78.717,565.12,US219_S/US322_E
71395,41.0533,-78.7193,557.7,US219/US322@PA410
71396,41.079,-78.7581,474.86,US219_N/US322_W
71397,41.1096,-78.7711,430.94,US219@DixAve
71398,41.1157,-78.7667,430.26,US219@JarSt
71399,41.1196,-78.76,427.99,US219@ParkAve
71400,41.1272,-78.7552,429.51,US219@PA255_S
71401,41.1325,-78.776,442.21,US219@+X34
71402,41.1404,-78.7837,427.48,US219@PA830
71403,41.1471,-78.7898,445.18,US219@I-80
71404,41.1533,-78.7944,448.76,US219@+X35
71405,41.1728,-78.7854,466.79,US219@OldGraRd
71406,41.1953,-78.771,486.6,US219@BruRd
71407,41.22,-78.7757,447.09,US219@RatRd
71408,41.247,-78.7875,440.14,US219@PA28
71409,41.2454,-78.771,448.97,US219@BondSt
71410,41.2541,-78.7391,447.51,US219@KeyRd
71411,41.28,-78.6999,460.49,US219@PA153
71412,41.3213,-78.6888,476.61,US219@BraCampRd
71413,41.3601,-78.705,627.56,US219@GerSetRd
71414,41.3813,-78.6865,658.7,US219@PA948_S
71415,41.4118,-78.713,561.51,US219@US219TrkRid_S
71416,41.4195,-78.7162,489.26,US219@+X36
71417,41.4229,-78.7269,425.86,US219@PA120
71418,41.4221,-78.7293,425.28,US219@PA948
71419,41.4255,-78.7319,421.29,US219@OstSt
71420,41.4341,-78.7344,429.88,US219@ValSt
71421,41.4393,-78.72,436.46,US219@+X37
71422,41.4522,-78.7187,434,US219@+X38
71423,41.4482,-78.6976,434.82,US219@+X39
71424,41.4522,-78.6743,440.45,US219@+X40
71425,41.4802,-78.6703,439.54,US219@PA255_N
71426,41.4826,-78.6727,443.26,US219@CenSt_N
71427,41.4859,-78.6786,444.6,US219@GraSt
71428,41.4962,-78.6827,441.29,US219@FaiAve
71429,41.4984,-78.6807,440.99,US219@MainSt_Joh
71430,41.5243,-78.6755,446.35,US219@+X41
71431,41.5351,-78.6834,451.31,US219@LongLevRd
71432,41.558,-78.6849,458,US219@JoyGarRd
71433,41.5686,-78.6905,466.04,US219@PA321
71434,41.5755,-78.6884,464.6,US219@ClaSt
71435,41.5875,-78.6866,480.67,US219@+X42
71436,41.6051,-78.6769,477.34,US219@HorRd
71437,41.6219,-78.6752,496.27,US219@+X43
71438,41.6727,-78.6816,535.32,US219@HalRd
71439,41.7167,-78.6951,635.4,US219@OldBraRd
71440,41.7388,-78.6837,643.22,US219@ForRd
71441,41.761,-78.7025,535.46,US219@TownLineRd
71442,41.7663,-78.7188,476.58,US219@WesRd
71443,41.7896,-78.7008,586.07,US219@+X44
71444,41.7963,-78.705,601.03,US219@+X45
71445,41.8029,-78.6979,633.45,US219@PA59
71446,41.8078,-78.6918,646.41,US219@+X46
71447,41.8324,-78.6965,543.18,US219@+X47
71448,41.844,-78.6902,508.74,US219@+X48
71449,41.8733,-78.6632,481.07,US219@LafAve
71450,41.9058,-78.6518,461.46,US219@PA770_W
71451,41.9147,-78.651,462.64,US219@PA770_E
71452,41.922,-78.6511,462.56,US219@SouAve
71453,41.9294,-78.6487,446.54,US219@OweWay
71454,41.9416,-78.6493,443.35,US219@+X49
71455,41.953,-78.646,438.83,US219@ElmSt
71456,41.9581,-78.6427,436.71,US219@PA346_W
71457,41.9688,-78.6296,438.94,US219@PA46
71458,41.9769,-78.626,434.06,US219@PA346_E
71459,41.9996,-78.6186,439,US219@PA/NY
71460,42.0809,-78.6372,432.98,US219NY@+X01
71461,42.1537,-78.7069,421.39,US219@NY417_W
71462,42.1584,-78.6951,428.37,US219@NY417_E&US219BusSal@US219_N
71463,42.1824,-78.6855,438.65,US219NY@+X02
71464,42.1947,-78.6583,439.34,US219@PethRd
71465,42.2143,-78.6366,445,US219@NY98
71466,42.2515,-78.6479,461.68,US219NY@+X03
71467,42.2751,-78.6728,471.92,US219@NY242_W
71468,42.2849,-78.6591,474.77,US219@NY242_E
71469,42.3038,-78.6674,511.71,US219NY@+X04
71470,42.3183,-78.6625,515.15,US219NY@+X05
71471,42.3272,-78.672,521.07,US219@LinRd
71472,42.3527,-78.6484,616.85,US219NY@+X06
71473,42.3971,-78.6764,478.67,US219@AshHolRd
71474,42.4047,-78.687,461.58,US219NY@+X07
71475,42.46,-78.7016,419,US219@MilRd
71476,42.4605,-78.6955,421.11,US219@PetRd
71477,42.5094,-78.6928,417.61,US219@NY39
71478,42.553,-78.7117,511.47,US219@GenRd
71479,42.5738,-78.7173,464.71,US219NY@+X09
71480,42.6154,-78.762,462.49,US219NY@+X10
71481,42.6307,-78.7644,447.56,US219@RiceRd
71482,42.695,-78.7859,253.29,US219@NY391
71483,42.7491,-78.7614,257.58,US219@NewArmRd
71484,42.7638,-78.7649,238.02,US219@US20Alt&US20AltGen@US219
71485,42.7892,-78.775,220.73,US219@NY179
71486,42.8283,-78.791,190.64,US219@RidRd
71487,34.9379,-79.7793,70.079,US220@US74Bus&US74BusRoc@US220
71488,34.9457,-79.7753,49.078,US220@+x1
71489,34.9646,-79.7835,75.23,US220@+x2
71490,36.0186,-79.8261,246.06,US220@I-85BL
71491,36.0281,-79.8238,239.99,US220@CrkRidRd
71492,36.088,-79.7747,238.08,US220@SumAve
71493,36.0876,-79.7825,238.64,US220@YanSt
71494,36.088,-79.8079,245.72,US220@WenAve
71495,36.13,-79.8542,244.59,US220@NewGarRd
71496,36.1426,-79.8664,247.48,US220@+x10
71497,36.1943,-79.8923,269.99,US220@NC150_E
71498,36.2088,-79.9044,274.38,US220@NC150_W
71499,36.2675,-79.9305,281.03,US220@NC65
71500,36.5716,-79.8715,282.67,US220_S/US220BusRid_S
71501,36.5789,-79.8631,270.43,US220@VA87
71502,36.5872,-79.8633,267.02,US220_N/US220BusRid_N
71503,36.6954,-79.9532,277.56,US220@SR609
71504,36.7207,-79.9497,230.89,US220@VA57Alt
71505,36.7266,-79.9379,222.01,US220@VA57_E
71506,36.7393,-79.9365,234.35,US220_N/US220BusMar_N
71507,36.809,-79.9389,377.4,US220VA@+x1
71508,36.8416,-79.9163,345.87,US220@SR605
71509,36.8537,-79.8765,355.83,US220VA@+x10
71510,36.9258,-79.8663,350.95,US220@GeoRd
71511,36.9503,-79.8818,360.23,US220@+x20
71512,36.9646,-79.8732,371.38,US220_S/US220BusRoc_S
71513,37.0093,-79.873,339.75,US220@VA40
71514,37.0227,-79.8822,371.46,US220_N/US220BusRoc_N
71515,37.0402,-79.875,328.75,US220@+x30
71516,37.0666,-79.888,373.55,US220@IronRidRd
71517,37.0916,-79.9373,382.6,US220@LynxRd
71518,37.114,-79.9535,339.18,US220@SR684
71519,37.1343,-79.9727,365.44,US220@SR613
71520,37.1912,-79.9366,316.13,US220@SR608
71521,37.2103,-79.956,380.94,US220@BlueRidPkwy
71522,37.232,-79.9732,330.31,US220_S/US220BusRoa_S
71523,37.2522,-79.9577,304.36,US220@WonSt
71524,37.2583,-79.947,288.05,US220/US220BusRoa
71525,37.4099,-79.9129,392.56,US220@SR779
71526,37.4443,-79.9044,416.5,US220@+x50
71527,37.462,-79.8826,412.42,US220@SR796
71528,37.4989,-79.8794,367.89,US220@SR630
71529,37.5156,-79.8813,319.96,US220@+x60
71530,37.5567,-79.8473,346.53,US220@WindRd
71531,37.5797,-79.8319,321.94,US220@+x61
71532,37.6009,-79.8376,385.4,US220@+x62
71533,37.6413,-79.8067,301.28,US220@VA43
71534,37.6463,-79.8149,280.39,US220@+x70
71535,37.6639,-79.7957,294.1,US220@+x71
71536,37.7024,-79.8156,295.19,US220@+x72
71537,37.7475,-79.7908,327.66,US220@LocBotRd
71538,37.7535,-79.7872,336.86,US220@+x73
71539,37.7843,-79.7796,321.92,US220@ForkViewRd
71540,37.8128,-79.7991,329.88,US220_S/US220BusCli_S
71541,37.8197,-79.7996,331.8,US220@US60Bus_W&US60BusCli@US220_S
71542,37.8256,-79.7936,333.74,US220/US60BusCli@SR670
71543,37.7964,-79.9905,394.27,US220@VA154
71544,37.8506,-79.9705,576.65,US220@+x80
71545,37.882,-79.9125,699.12,US220@TukeLn
71546,37.9049,-79.8985,758.99,US220@SR606
71547,37.9995,-79.8316,682.45,US220@SR615
71548,38.0525,-79.7812,707.31,US220@VA39_W
71549,38.0546,-79.7789,714.58,US220@VA39_E
71550,38.0697,-79.7726,735.39,US220@+x90
71551,38.0859,-79.788,655.37,US220@SR621
71552,38.1404,-79.7417,800.39,US220@+x100
71553,38.1716,-79.7389,613.14,US220@SR623
71554,38.2279,-79.7008,641.36,US220@SR607
71555,38.2435,-79.6813,671.42,US220@+x110
71556,38.3118,-79.6594,709.1,US220@SR605_Mil
71557,38.3369,-79.6321,748.24,US220@SR608_Mil
71558,38.3693,-79.6251,792.98,US220@VA84
71559,38.412,-79.5795,879.9,US220/US250
71560,38.4487,-79.5339,790.51,US220@SR629
71561,38.4955,-79.4984,694.08,US220@VA/WV
71562,38.5619,-79.4303,614.47,US220@CR25
71563,38.5907,-79.4041,584.44,US220@+X000(US220)
71564,38.6034,-79.3633,557.16,US220@+X001(US220)
71565,38.6621,-79.3276,550.03,US220@+X002(US220)
71566,38.6767,-79.3317,491.37,US220@+X003(US220)
71567,38.7075,-79.3032,493.52,US220@+X004(US220)
71568,38.7134,-79.3082,468.47,US220@+X005(US220)
71569,38.7443,-79.2877,453.79,US220@+X006(US220)
71570,38.7531,-79.2869,451.72,US220@PoorFarmRd
71571,38.7859,-79.2851,456.18,US220@+X007(US220)
71572,38.7873,-79.2823,474.35,US220@SchRd
71573,38.7917,-79.2835,474.58,US220@+X008(US220)
71574,38.8059,-79.2765,432.01,US220@SmoHoleRd
71575,38.8059,-79.2714,434.67,US220@+X009(US220)
71576,38.8348,-79.2459,386.88,US220@+X010(US220)
71577,38.8378,-79.2475,388.69,US220@+X011(US220)
71578,38.9043,-79.1927,334.12,US220@BetChuRd
71579,38.9371,-79.1671,314.42,US220@+X012(US220)
71580,38.9628,-79.1574,365.39,US220@+X013(US220)
71581,38.9829,-79.125,284.12,US220@+X014(US220)
71582,38.9927,-79.1241,284.81,US220@WV28/55
71583,39.0032,-79.08,277.27,US220@WelKesRd
71584,38.9877,-79.0303,273.35,US220@+X015(US220)
71585,38.993,-79.0132,287.04,US220@+X016(US220)
71586,39.0115,-78.9992,291.68,US220@+X017(US220)
71587,39.0228,-79.0013,259.03,US220@+X018(US220)
71588,39.0564,-78.9704,244.86,US220@+X019(US220)
71589,39.0621,-78.9697,247.04,US220@WinAve
71590,39.0774,-78.9651,242.78,US220@WV55_E
71591,39.1357,-78.9511,246.03,US220@OldFieRd
71592,39.205,-78.934,301.21,US220@+X020(US220)
71593,39.2274,-78.9175,310.45,US220@+X021(US220)
71594,39.2391,-78.9211,285.44,US220@CR220/8
71595,39.2749,-78.913,263.28,US220@+X023(US220)
71596,39.3068,-78.8669,248.08,US220@+X024(US220)
71597,39.3893,-79.0049,293.99,US220@+X025(US220)
71598,39.395,-79.0126,279.87,US220@WV972
71599,39.4226,-78.9969,264.38,US220@+X026(US220)
71600,39.4403,-78.9775,248.56,US220@WV46_W
71601,39.4408,-78.9768,246.98,US220@WV46_E
71602,39.4447,-78.9728,241.76,US220@WV/MD
71603,39.4472,-78.9716,254.47,US220@MD135
71604,39.4586,-78.9755,281.77,US220@CroAve
71605,39.4697,-78.948,248.11,US220@HighRockDr
71606,39.5059,-78.9278,334.07,US220@MidRidRd
71607,39.5347,-78.8832,227.14,US220@RawLn
71608,39.5668,-78.8545,220.43,US220@MD956
71609,39.5931,-78.8334,234.81,US220@US220Trk/53
71610,39.5953,-78.8291,216.15,US220@MD636
71611,39.6081,-78.8189,205.15,US220@+X01
71612,39.6127,-78.8046,220.49,US220@ZenAve
71613,39.6247,-78.8058,204.75,US220@HicAve
71614,39.6919,-78.7147,245.02,US220@+X02
71615,39.7151,-78.703,262.84,US220@MD807
71616,39.7228,-78.7061,309.25,US220@MD/PA
71617,39.7304,-78.7123,304.31,US220@ValRd
71618,39.7921,-78.6786,330.89,US220@BlaWalRd
71619,39.8304,-78.6465,367.37,US220@WhiChuLn
71620,39.8733,-78.6107,376.45,US220@EviCreRd
71621,39.9326,-78.5853,413.78,US220@TexEasRd
71622,39.9592,-78.5621,389.08,US220@US220BusBed_S
71623,40.0219,-78.5145,332.86,US220@US30Bus
71624,40.0259,-78.5132,331.29,US220@US30
71625,40.94,-77.729,266.84,US220@JacRd
71626,41.2191,-77.2209,162.56,US220@PA287
71627,41.2158,-77.1809,170.12,US220@PineRunRd
71628,41.2388,-76.9987,158.09,US220@I-180(27A)
71629,41.2504,-76.7591,206.63,US220@AucRd
71630,41.2453,-76.72,179.13,US220@PA405
71631,41.2799,-76.7128,199.6,US220@PA864
71632,41.2881,-76.7094,206.36,US220@RoaRunRd
71633,41.2872,-76.6989,206.32,US220@+X101
71634,41.2991,-76.6908,207.87,US220@HigLakeRd
71635,41.3092,-76.6767,213.15,US220@+X881581
71636,41.3135,-76.6426,224.47,US220@+X102
71637,41.3084,-76.6358,225.74,US220@+X103
71638,41.3175,-76.6278,240.53,US220@+X104
71639,41.3112,-76.6029,241.83,US220@ShiHillRd
71640,41.3292,-76.5876,251.7,US220@PA42_S
71641,41.3441,-76.5847,262.99,US220@PA42_N
71642,41.3454,-76.5567,283.84,US220@RobHillRd
71643,41.3603,-76.5541,308,US220@OutRd
71644,41.378,-76.5153,544.27,US220@+X200
71645,41.4235,-76.4878,563.72,US220@PA42
71646,41.4292,-76.4899,519.18,US220@PA154
71647,41.4396,-76.4562,553.31,US220@+X105
71648,41.4929,-76.4083,571.44,US220@+X106
71649,41.5155,-76.4063,441.11,US220@PA87_S
71650,41.5241,-76.4004,442.15,US220@PA87_N
71651,41.5533,-76.4045,531.24,US220@+X107
71652,41.5625,-76.4197,478.42,US220@HarRd
71653,41.6119,-76.4468,377.97,US220@+X108
71654,41.6303,-76.434,351.2,US220@MeaRd
71655,41.721,-76.4728,227.59,US220@PA414
71656,41.7391,-76.453,234.18,US220@MainSt
71657,41.7813,-76.4578,259.59,US220@PatBlvd
71658,41.7928,-76.4668,261.47,US220@+X109
71659,41.7948,-76.4816,288.54,US220@US6
71660,41.8305,-76.5109,231.4,US220@LakeRd
71661,41.849,-76.5013,228.81,US220@BriSt
71662,41.9074,-76.5235,232.61,US220@MilESmiRd
71663,41.9351,-76.5252,241.15,US220@PA199
71664,41.9649,-76.533,238.66,US220@PineSt
71665,41.9889,-76.5484,243.12,US220@WilRd
71666,41.9993,-76.5484,253.27,US220@NY17
71667,42.0002,-76.5487,252.64,US220@PA/NY
71668,42.0011,-76.5489,259.81,US220@CheSt
71669,30.1171,-83.5821,13.931,US221@CR356
71670,30.1283,-83.5826,12.706,US221@AshSt
71671,30.1466,-83.5889,14.103,US221@US221Trk_N&US221TrkPer@US221_N
71672,30.1648,-83.5953,15.471,US221@PisRd
71673,30.288,-83.6319,25.011,US221@CR14
71674,30.3557,-83.6532,28.638,US221@CR360
71675,30.3903,-83.6573,27.554,US221@+X000(US221)
71676,30.4603,-83.6319,28.418,US221@CR150
71677,30.5308,-83.6317,30.505,US221@256thSt
71678,30.6168,-83.6467,50.712,US221@CR146
71679,30.6529,-83.6422,34.976,US221@FL/GA
71680,30.6808,-83.6242,40.413,US221GA@+X000(US221)
71681,30.6903,-83.6106,54.811,US221@+X001(US221)
71682,30.7129,-83.6098,41.866,US221@BadRd
71683,30.7212,-83.6094,52.495,US221@+X002(US221)
71684,30.7594,-83.5803,50.129,US221@+X003(US221)
71685,30.7725,-83.5607,58.287,US221@GA333_S
71686,30.8841,-83.2163,63.968,US221@+X004(US221)
71687,30.9563,-83.1239,60.631,US221@JohRd
71688,30.9723,-83.1052,63.838,US221@SpeRd
71689,31.0223,-83.0722,58.459,US221@+X006(US221)
71690,31.0265,-83.0718,58.465,US221@GA31Con
71691,31.0331,-83.0723,60.724,US221@GA135_S
71692,31.0518,-83.0317,54.838,US221@*OldUS221
71693,31.0619,-83.0286,57.082,US221@GA122_E
71694,31.0857,-83.0208,58.292,US221@MudCreRd
71695,31.1389,-82.9722,63.79,US221@GA168
71696,31.201,-82.9153,65.329,US221@GA64_S
71697,31.2407,-82.879,60.729,US221@+X008(US221)
71698,31.2707,-82.8611,60.41,US221_S/US441_S
71699,31.3682,-82.8386,46.905,US221/US441@RivRd
71700,31.4063,-82.8503,51.978,US221/US441@+X003(US441)
71701,31.4416,-82.8506,66.941,US221/US441@CarRd
71702,31.4878,-82.8512,76.199,US221@US441_N&US441@US221_N&US221TrkDou@US221_S&US441TrkDou@US441_SW&US441TrkDou@US441_SE
71703,31.4897,-82.8355,68.33,US221/US441TrkDou@OldAxsRd
71704,31.4955,-82.8296,69.127,US221/US441TrkDou@GA158
71705,31.5044,-82.8274,72.158,US221/US441TrkDou@+X009(US221)
71706,31.5082,-82.8301,73.403,US221/US441TrkDou@GA32_E
71707,31.5096,-82.8318,75.173,US221/US441TrkDou@GA32_W
71708,31.5381,-82.8102,76.141,US221@GA206Con&US221TrkDou/US441TrkDou@US221_N
71709,31.5609,-82.7958,68.743,US221@+X010(US221)
71710,31.5981,-82.7401,66.855,US221@NicRd
71711,31.6208,-82.7345,78.992,US221@CR167
71712,31.6425,-82.7337,80.579,US221@+X011(US221)
71713,31.686,-82.7172,78.752,US221@PostRd
71714,31.7396,-82.6877,76.071,US221@+X012(US221)
71715,31.7622,-82.6875,82.076,US221@GA107
71716,31.8007,-82.6708,66.909,US221@PreCraRd
71717,31.8608,-82.6027,75.918,US221@GA135Con&US221TrkHaz@US221_S
71718,31.8995,-82.5807,61.919,US221@+X013(US221)
71719,31.9109,-82.5477,42.309,US221@+X014(US221)
71720,31.9316,-82.5309,39.895,US221@CR185
71721,31.9443,-82.5212,26.54,US221@+X015(US221)
71722,31.9883,-82.5126,49.805,US221@SOldRivRd
71723,32.036,-82.5083,53.508,US221@GA56/135
71724,32.074,-82.5432,77.45,US221@JonLn
71725,32.0971,-82.5443,88.329,US221@FireTowRd
71726,32.1514,-82.5767,71.902,US221@LeeSt
71727,32.1695,-82.5886,49.756,US221@AlsRd
71728,32.1784,-82.5948,68.933,US221/US280
71729,32.2514,-82.6045,70.121,US221@GA199
71730,32.287,-82.5954,65.604,US221@ShoRd
71731,32.3222,-82.5979,67.497,US221@+X016(US221)
71732,32.3777,-82.5922,91.211,US221@GA15/29
71733,32.3788,-82.5911,87.482,US221@GA15/78
71734,32.383,-82.587,87.701,US221@GA46
71735,32.4085,-82.5434,89.833,US221@GA227
71736,32.429,-82.5057,86.002,US221@GA86
71737,32.4593,-82.4917,91.009,US221@GA56_N
71738,32.5068,-82.4944,75.161,US221@NorCovRd
71739,32.6045,-82.5201,86.679,US221@FosRd
71740,32.6767,-82.5028,87.225,US221@+X017(US221)
71741,32.6924,-82.5145,75.855,US221@GA57
71742,32.7294,-82.5223,76.274,US221@GumLogRd
71743,32.7726,-82.5152,91.59,US221@HomeChuRd
71744,32.8058,-82.5106,100.17,US221@+X018(US221)
71745,32.8315,-82.4944,89.032,US221_S/US319_S
71746,32.8502,-82.48,87.588,US221/US319@+X019(US221)
71747,32.8743,-82.4763,66.072,US221/US319@GA242
71748,32.879,-82.4738,74.012,US221_N/US319_N
71749,32.9772,-82.4645,99.76,US221@GA24_W
71750,32.995,-82.4229,69.348,US221@GA171_N
71751,33.0016,-82.4114,97.947,US221@US1Bus_S&US1BusLou@US221_S
71752,33.0053,-82.4065,102.2,US221/US1BusLou@GA24_E
71753,33.2469,-82.3872,144.05,US221@+X020(US221)
71754,33.3224,-82.372,101.89,US221@LucBriRd
71755,33.3483,-82.3468,115.49,US221@+X021(US221)
71756,33.3531,-82.3275,155.28,US221@+X022(US221)
71757,33.4813,-82.3156,133.13,US221@GA223
71758,33.5337,-82.3148,113.65,US221@GA232
71759,33.5488,-82.317,97.981,US221@RayOweRd
71760,33.5751,-82.2981,89.515,US221@+X023(US221)
71761,33.6208,-82.2754,131.82,US221@GA47/150
71762,33.6531,-82.2434,133.11,US221@+X024(US221)
71763,33.6517,-82.2206,117.97,US221@+X025(US221)
71764,33.6612,-82.1998,103.88,US221@GA/SC
71765,33.6737,-82.177,137.69,US221@SC28_S
71766,33.6991,-82.1987,118.49,US221SC@+X000(US221)
71767,33.7306,-82.2066,123.24,US221@SC23
71768,33.7594,-82.2027,116.19,US221@S-33-26
71769,33.8366,-82.2621,134.81,US221@S-33-70
71770,33.8488,-82.2599,140.5,US221@SC283
71771,33.9114,-82.2953,152.92,US221_S/US378_W
71772,33.9182,-82.2882,146.12,US221_N/US378_E
71773,33.9329,-82.2645,137.18,US221SC@+X001(US221)
71774,33.9671,-82.245,162.01,US221@S-33-41
71775,34.0245,-82.2609,176.56,US221@SC10_S
71776,34.0524,-82.2407,173.42,US221@SC10_N
71777,34.1423,-82.1486,186.49,US221@SC225
71778,34.2339,-82.104,174.83,US221@EvaPondRd
71779,34.2579,-82.0888,174.25,US221@SC246
71780,34.2872,-82.0468,171.31,US221@SC72_E
71781,34.3486,-82.0609,192.43,US221@ToddQuaRd
71782,34.4204,-82.0454,200.74,US221@SC39
71783,34.4603,-82.0539,216.5,US221@StaRd
71784,34.47,-82.0325,195.33,US221@US221Trk_S&US221TrkLau@US221_S
71785,34.487,-82.0176,203.58,US221@HarSt
71786,34.4989,-82.0135,184.92,US221@US76Bus&US76BusLau@US221
71787,34.5232,-81.9952,214.43,US221@SC49
71788,34.5816,-81.9958,209.67,US221@SC308
71789,34.6345,-81.9754,195.22,US221@SC92_W
71790,34.652,-81.9643,160.88,US221@SC92_E
71791,34.7342,-82.0309,238.12,US221@SC146_E
71792,34.7398,-82.0372,240.08,US221@SC101_S
71793,34.7511,-82.046,234.36,US221@SC101/146_N
71794,34.8334,-81.9841,207.92,US221@SC290
71795,34.8715,-81.9595,237.34,US221@SC215
71796,34.9062,-81.947,223.23,US221@SC295
71797,34.9404,-81.9279,231.19,US221@MarAve
71798,34.9465,-81.9303,244.81,US221@SC56_S
71799,34.9542,-81.9346,241.3,US221@SC296
71800,34.9617,-81.9427,249.68,US221@SC56_N
71801,34.9678,-81.9412,242.44,US221@US221/176ConSpa
71802,34.9705,-81.9416,229.02,US221@US221/176ConSpar
71803,34.9915,-81.9178,243.87,US221@BryRd
71804,35.044,-81.8909,253.92,US221@S-42-57
71805,35.085,-81.8589,271.41,US221@S-42-105
71806,35.1486,-81.8603,270.91,US221@US221Alt_S&US221AltFor@US221_S
71807,35.1509,-81.8603,267.83,US221@AlaAve
71808,35.1553,-81.8512,286.71,US221@US221Con
71809,35.1679,-81.8432,269.56,US221SC@+X002(US221)
71810,35.1829,-81.844,245.76,US221@SC/NC
71811,35.2243,-81.8418,267.01,US221@IslForkRd
71812,35.2436,-81.8628,244.35,US221@HarHenRd
71813,35.2933,-81.9097,304.05,US221@US221Trk_S&US221TrkRut@US221_S
71814,35.3232,-81.935,327.16,US221/US74BusFor@PooFordRd
71815,35.3404,-81.9628,247.62,US221/US74BusFor@ThuRd
71816,35.3657,-81.9576,276.72,US221@US221Alt/74Bus&US74BusFor/US221AltFor@US221_N
71817,35.4417,-81.9819,319.21,US221@OakSprRd
71818,35.5185,-81.9733,303.67,US221@BoxCrkRd
71819,35.5452,-81.9618,349.33,US221@+x1
71820,35.6148,-81.9854,405.74,US221@GooCrkRd
71821,35.6639,-81.978,388.66,US221@US221Bus/226&US221BusMar@US221_S
71822,35.6735,-82.0153,438.48,US221@HenSt
71823,35.6795,-82.0274,445.11,US221@+x10
71824,35.7121,-82.0373,385.46,US221_N/US221BusMar_S
71825,35.7395,-82.0491,433.03,US221@TomsCrkRd
